"year","SSB","SSB_sd","Recruit","Recruit_sd","SPR","SPR_sd","F","F_sd","Depletion","Depletion_sd","lifehistory","iteration","Rest","SigmaR","Fscen","Lyears","Nsamp","Rich","SSBmsy","MSY","Fmsy","max_grad","LN_R0","Selex_peak","Selex_shape","SSB0"
44,81277.1,NA,19902.8,NA,0.323047,NA,0.0893597,NA,0.501205,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
45,76566.2,NA,19669,NA,0.30905,NA,0.0937324,NA,0.472155,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
46,72073.3,NA,19423.6,NA,0.295969,NA,0.0980613,NA,0.444449,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
47,67805.9,NA,19167.1,NA,0.283724,NA,0.102346,NA,0.418133,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
48,63766.7,NA,18900.2,NA,0.272243,NA,0.106588,NA,0.393226,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
49,59954.8,NA,18623.3,NA,0.261464,NA,0.110786,NA,0.369719,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
50,56366.1,NA,18337.3,NA,0.25133,NA,0.114941,NA,0.347589,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
51,52994,NA,18042.6,NA,0.24179,NA,0.119054,NA,0.326794,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
52,49830.2,NA,17740.1,NA,0.232798,NA,0.123124,NA,0.307284,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
53,46865.1,NA,17430.4,NA,0.224311,NA,0.127152,NA,0.288999,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
54,44088.1,NA,17114.1,NA,0.216292,NA,0.13114,NA,0.271875,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
55,41488.5,NA,16791.9,NA,0.208708,NA,0.135086,NA,0.255844,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
56,39055.3,NA,16464.4,NA,0.208707,NA,0.13479,NA,0.240839,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
57,36960.9,NA,16159.9,NA,0.208707,NA,0.134529,NA,0.227924,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
58,35155.7,NA,15878.7,NA,0.208707,NA,0.134307,NA,0.216792,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
59,33594.9,NA,15620.1,NA,0.208707,NA,0.13412,NA,0.207167,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
60,32238.5,NA,15382.7,NA,0.208707,NA,0.133961,NA,0.198803,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
61,31051.5,NA,15164.5,NA,0.208707,NA,0.133821,NA,0.191483,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
62,30004.7,NA,14963.4,NA,0.217039,NA,0.129098,NA,0.185028,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
63,29231.6,NA,14809.3,NA,0.225898,NA,0.124408,NA,0.18026,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
64,28693.9,NA,14699.2,NA,0.235327,NA,0.119745,NA,0.176945,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
65,28360.3,NA,14629.7,NA,0.245377,NA,0.115099,NA,0.174887,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
66,28204.6,NA,14596.9,NA,0.256106,NA,0.110454,NA,0.173927,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
67,28206.1,NA,14597.2,NA,0.267576,NA,0.105798,NA,0.173936,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
68,28349,NA,14627.3,NA,0.279859,NA,0.101126,NA,0.174818,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
69,28622.5,NA,14684.4,NA,0.293035,NA,0.0964309,NA,0.176504,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
70,29020,NA,14766.3,NA,0.307194,NA,0.0917125,NA,0.178956,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
71,29538.3,NA,14871,NA,0.322439,NA,0.0869684,NA,0.182152,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
72,30176.6,NA,14997,NA,0.338885,NA,0.0821975,NA,0.186088,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
73,30936,NA,15142.7,NA,0.356664,NA,0.0773982,NA,0.190771,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
74,31819.2,NA,15306.8,NA,0.375928,NA,0.0725685,NA,0.196217,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
75,32830.4,NA,15487.8,NA,0.39685,NA,0.0677069,NA,0.202453,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
76,33974.9,NA,15684.5,NA,0.419633,NA,0.0628107,NA,0.209511,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
77,35259.3,NA,15895.3,NA,0.444506,NA,0.0578788,NA,0.217431,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
78,36691.5,NA,16119.1,NA,0.471743,NA,0.0529089,NA,0.226262,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
79,38280.5,NA,16354.3,NA,0.50166,NA,0.0478992,NA,0.236061,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
80,40036.9,NA,16599.8,NA,0.534632,NA,0.0428481,NA,0.246893,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
81,41972.8,NA,16854,NA,0.534633,NA,0.0429252,NA,0.25883,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
82,43859.8,NA,17086.9,NA,0.534633,NA,0.0429926,NA,0.270467,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
83,45688.1,NA,17299.6,NA,0.534634,NA,0.04305,NA,0.281742,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
84,47451.9,NA,17493.9,NA,0.534634,NA,0.0430992,NA,0.292618,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
85,49148.4,NA,17671.3,NA,0.534635,NA,0.0431422,NA,0.30308,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
86,50777.8,NA,17833.6,NA,0.534635,NA,0.0431811,NA,0.313127,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
87,52341.2,NA,17982.4,NA,0.534635,NA,0.0432172,NA,0.322769,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
88,53839.9,NA,18119.1,NA,0.534635,NA,0.0432509,NA,0.332011,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
89,55274.8,NA,18244.8,NA,0.534636,NA,0.0432824,NA,0.340859,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
90,56646.5,NA,18360.6,NA,0.534636,NA,0.043312,NA,0.349317,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
91,57955.1,NA,18467.2,NA,0.534636,NA,0.0433396,NA,0.357388,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
92,59201.4,NA,18565.4,NA,0.534637,NA,0.0433653,NA,0.365073,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
93,60385.7,NA,18656,NA,0.534636,NA,0.0433891,NA,0.372376,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
94,61509.1,NA,18739.4,NA,0.534637,NA,0.0434111,NA,0.379304,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
95,62572.6,NA,18816.2,NA,0.534637,NA,0.0434313,NA,0.385862,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
96,63577.6,NA,18887.1,NA,0.534637,NA,0.04345,NA,0.392059,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
97,64525.7,NA,18952.3,NA,0.534637,NA,0.0434672,NA,0.397906,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
98,65418.7,NA,19012.4,NA,0.534638,NA,0.043483,NA,0.403413,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
99,66258.6,NA,19067.9,NA,0.534638,NA,0.0434975,NA,0.408592,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
100,67047.5,NA,19118.9,NA,0.534638,NA,0.043511,NA,0.413457,NA,"long_fast",1,"R_biasadjusted","Deterministic","F1","L100","perfect",FALSE,48389.1,4676.4,0.0741223,0.718264,9.99993,42,5.1,81081.5
