"year","lifehistory","iteration","Rest","SigmaR","Fscen","Lyears","Nsamp","Rich","max_grad","variable","estimate","sd"
73,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB",15755.2,368.755
73,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Recruit",14815.8,222.694
73,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SPR",0.331013,0.00583672
73,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"F",0.0664717,0.00126199
73,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Depletion",0.180453,0.00366688
73,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSBmsy",25238.6,NA
73,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"MSY",2497.66,NA
73,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Fmsy",0.0613923,NA
73,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"LN_R0",9.99999,NA
73,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_peak",42,NA
73,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_shape",5.1,NA
73,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB0",43654.75,NA
74,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB",16116.7,381.723
74,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Recruit",14949.7,224.79
74,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SPR",0.349911,0.00602253
74,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"F",0.0624196,0.0012043
74,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Depletion",0.184592,0.0038018
74,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSBmsy",25238.6,NA
74,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"MSY",2497.66,NA
74,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Fmsy",0.0613923,NA
74,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"LN_R0",9.99999,NA
74,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_peak",42,NA
74,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_shape",5.1,NA
74,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB0",43654.75,NA
75,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB",16533.6,395.074
75,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Recruit",15099.7,226.649
75,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SPR",0.37054,0.0061795
75,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"F",0.05833,0.00113994
75,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Depletion",0.189368,0.00393914
75,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSBmsy",25238.6,NA
75,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"MSY",2497.66,NA
75,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Fmsy",0.0613923,NA
75,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"LN_R0",9.99999,NA
75,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_peak",42,NA
75,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_shape",5.1,NA
75,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB0",43654.75,NA
76,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB",17008.7,408.739
76,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Recruit",15265.2,228.249
76,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SPR",0.393119,0.00630061
76,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"F",0.0542017,0.00106938
76,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Depletion",0.19481,0.00407799
76,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSBmsy",25238.6,NA
76,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"MSY",2497.66,NA
76,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Fmsy",0.0613923,NA
76,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"LN_R0",9.99999,NA
76,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_peak",42,NA
76,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_shape",5.1,NA
76,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB0",43654.75,NA
77,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB",17545.5,422.644
77,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Recruit",15445.3,229.574
77,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SPR",0.417906,0.00637794
77,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"F",0.0500328,0.000993168
77,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Depletion",0.200958,0.00421739
77,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSBmsy",25238.6,NA
77,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"MSY",2497.66,NA
77,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Fmsy",0.0613923,NA
77,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"LN_R0",9.99999,NA
77,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_peak",42,NA
77,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_shape",5.1,NA
77,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB0",43654.75,NA
78,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB",18148,436.716
78,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Recruit",15639.4,230.615
78,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SPR",0.445205,0.00640259
78,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"F",0.0458209,0.000911976
78,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Depletion",0.207858,0.00435633
78,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSBmsy",25238.6,NA
78,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"MSY",2497.66,NA
78,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Fmsy",0.0613923,NA
78,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"LN_R0",9.99999,NA
78,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_peak",42,NA
78,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_shape",5.1,NA
78,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB0",43654.75,NA
79,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB",18820.7,450.878
79,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Recruit",15846.7,231.368
79,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SPR",0.475372,0.00636443
79,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"F",0.0415633,0.000826545
79,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Depletion",0.215563,0.00449378
79,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSBmsy",25238.6,NA
79,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"MSY",2497.66,NA
79,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Fmsy",0.0613923,NA
79,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"LN_R0",9.99999,NA
79,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_peak",42,NA
79,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_shape",5.1,NA
79,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB0",43654.75,NA
80,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB",19569,465.051
80,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Recruit",16066.4,231.838
80,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SPR",0.508829,0.0062518
80,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"F",0.0372573,0.000737685
80,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Depletion",0.224133,0.00462861
80,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSBmsy",25238.6,NA
80,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"MSY",2497.66,NA
80,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Fmsy",0.0613923,NA
80,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"LN_R0",9.99999,NA
80,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_peak",42,NA
80,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_shape",5.1,NA
80,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB0",43654.75,NA
81,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB",20398.6,479.153
81,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Recruit",16297.5,232.035
81,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SPR",0.508828,0.00618301
81,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"F",0.0374132,0.000734919
81,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Depletion",0.233635,0.00475969
81,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSBmsy",25238.6,NA
81,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"MSY",2497.66,NA
81,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Fmsy",0.0613923,NA
81,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"LN_R0",9.99999,NA
81,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_peak",42,NA
81,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_shape",5.1,NA
81,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB0",43654.75,NA
82,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB",21205.3,492.891
82,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Recruit",16510.7,232.267
82,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SPR",0.508828,0.00612154
82,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"F",0.0375531,0.000732257
82,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Depletion",0.242875,0.00488729
82,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSBmsy",25238.6,NA
82,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"MSY",2497.66,NA
82,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Fmsy",0.0613923,NA
82,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"LN_R0",9.99999,NA
82,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_peak",42,NA
82,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_shape",5.1,NA
82,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB0",43654.75,NA
83,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB",21986.3,506.239
83,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Recruit",16706.9,232.516
83,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SPR",0.508829,0.00606641
83,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"F",0.0376768,0.00072958
83,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Depletion",0.25182,0.00501125
83,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSBmsy",25238.6,NA
83,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"MSY",2497.66,NA
83,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Fmsy",0.0613923,NA
83,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"LN_R0",9.99999,NA
83,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_peak",42,NA
83,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_shape",5.1,NA
83,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB0",43654.75,NA
84,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB",22739.7,519.165
84,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Recruit",16887.5,232.762
84,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SPR",0.508828,0.00601647
84,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"F",0.0377851,0.000726784
84,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Depletion",0.260449,0.00513126
84,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSBmsy",25238.6,NA
84,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"MSY",2497.66,NA
84,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Fmsy",0.0613923,NA
84,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"LN_R0",9.99999,NA
84,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_peak",42,NA
84,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_shape",5.1,NA
84,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB0",43654.75,NA
85,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB",23464.7,531.63
85,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Recruit",17053.7,232.987
85,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SPR",0.508829,0.00597041
85,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"F",0.037879,0.000723788
85,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Depletion",0.268753,0.00524692
85,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSBmsy",25238.6,NA
85,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"MSY",2497.66,NA
85,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Fmsy",0.0613923,NA
85,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"LN_R0",9.99999,NA
85,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_peak",42,NA
85,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_shape",5.1,NA
85,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB0",43654.75,NA
86,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB",24161.4,543.586
86,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Recruit",17206.8,233.17
86,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SPR",0.50883,0.00592688
86,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"F",0.0379607,0.000720545
86,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Depletion",0.276732,0.00535769
86,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSBmsy",25238.6,NA
86,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"MSY",2497.66,NA
86,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Fmsy",0.0613923,NA
86,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"LN_R0",9.99999,NA
86,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_peak",42,NA
86,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_shape",5.1,NA
86,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB0",43654.75,NA
87,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB",24830.8,554.982
87,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Recruit",17348.3,233.296
87,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SPR",0.508829,0.00588461
87,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"F",0.038033,0.000717043
87,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Depletion",0.2844,0.00546296
87,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSBmsy",25238.6,NA
87,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"MSY",2497.66,NA
87,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Fmsy",0.0613923,NA
87,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"LN_R0",9.99999,NA
87,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_peak",42,NA
87,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"Selex_shape",5.1,NA
87,"long_slow",1,"R_unadjusted","Deterministic","F1","L100","perfect",FALSE,0.000238817,"SSB0",43654.75,NA
