"year","lifehistory","iteration","Rest","SigmaR","Fscen","variable","true"
62,"long_fast",1,"om","Deterministic","F1","Recruit",14963.6
62,"long_fast",1,"om","Deterministic","F1","SPR",0.217047
62,"long_fast",1,"om","Deterministic","F1","F",0.129093
62,"long_fast",1,"om","Deterministic","F1","Depletion",0.185023
62,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
62,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
62,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
62,"long_fast",1,"om","Deterministic","F1","LN_R0",10
62,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
62,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
62,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
63,"long_fast",1,"om","Deterministic","F1","SSB",29232.7
63,"long_fast",1,"om","Deterministic","F1","Recruit",14809.5
63,"long_fast",1,"om","Deterministic","F1","SPR",0.225906
63,"long_fast",1,"om","Deterministic","F1","F",0.124403
63,"long_fast",1,"om","Deterministic","F1","Depletion",0.180256
63,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
63,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
63,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
63,"long_fast",1,"om","Deterministic","F1","LN_R0",10
63,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
63,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
63,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
64,"long_fast",1,"om","Deterministic","F1","SSB",28695.1
64,"long_fast",1,"om","Deterministic","F1","Recruit",14699.4
64,"long_fast",1,"om","Deterministic","F1","SPR",0.235335
64,"long_fast",1,"om","Deterministic","F1","F",0.119741
64,"long_fast",1,"om","Deterministic","F1","Depletion",0.176941
64,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
64,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
64,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
64,"long_fast",1,"om","Deterministic","F1","LN_R0",10
64,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
64,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
64,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
65,"long_fast",1,"om","Deterministic","F1","SSB",28361.4
65,"long_fast",1,"om","Deterministic","F1","Recruit",14629.9
65,"long_fast",1,"om","Deterministic","F1","SPR",0.245385
65,"long_fast",1,"om","Deterministic","F1","F",0.115095
65,"long_fast",1,"om","Deterministic","F1","Depletion",0.174883
65,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
65,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
65,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
65,"long_fast",1,"om","Deterministic","F1","LN_R0",10
65,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
65,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
65,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
66,"long_fast",1,"om","Deterministic","F1","SSB",28205.7
66,"long_fast",1,"om","Deterministic","F1","Recruit",14597.1
66,"long_fast",1,"om","Deterministic","F1","SPR",0.256114
66,"long_fast",1,"om","Deterministic","F1","F",0.11045
66,"long_fast",1,"om","Deterministic","F1","Depletion",0.173923
66,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
66,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
66,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
66,"long_fast",1,"om","Deterministic","F1","LN_R0",10
66,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
66,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
66,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
67,"long_fast",1,"om","Deterministic","F1","SSB",28207.2
67,"long_fast",1,"om","Deterministic","F1","Recruit",14597.4
67,"long_fast",1,"om","Deterministic","F1","SPR",0.267584
67,"long_fast",1,"om","Deterministic","F1","F",0.105795
67,"long_fast",1,"om","Deterministic","F1","Depletion",0.173933
67,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
67,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
67,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
67,"long_fast",1,"om","Deterministic","F1","LN_R0",10
67,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
67,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
67,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
68,"long_fast",1,"om","Deterministic","F1","SSB",28350.1
68,"long_fast",1,"om","Deterministic","F1","Recruit",14627.5
68,"long_fast",1,"om","Deterministic","F1","SPR",0.279868
68,"long_fast",1,"om","Deterministic","F1","F",0.101122
68,"long_fast",1,"om","Deterministic","F1","Depletion",0.174814
68,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
68,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
68,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
68,"long_fast",1,"om","Deterministic","F1","LN_R0",10
68,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
68,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
68,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
69,"long_fast",1,"om","Deterministic","F1","SSB",28623.6
69,"long_fast",1,"om","Deterministic","F1","Recruit",14684.6
69,"long_fast",1,"om","Deterministic","F1","SPR",0.293044
69,"long_fast",1,"om","Deterministic","F1","F",0.0964276
69,"long_fast",1,"om","Deterministic","F1","Depletion",0.1765
69,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
69,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
69,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
69,"long_fast",1,"om","Deterministic","F1","LN_R0",10
69,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
69,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
69,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
70,"long_fast",1,"om","Deterministic","F1","SSB",29021.1
70,"long_fast",1,"om","Deterministic","F1","Recruit",14766.4
70,"long_fast",1,"om","Deterministic","F1","SPR",0.307203
70,"long_fast",1,"om","Deterministic","F1","F",0.0917093
70,"long_fast",1,"om","Deterministic","F1","Depletion",0.178951
70,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
70,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
70,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
70,"long_fast",1,"om","Deterministic","F1","LN_R0",10
70,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
70,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
70,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
71,"long_fast",1,"om","Deterministic","F1","SSB",29539.4
71,"long_fast",1,"om","Deterministic","F1","Recruit",14871.2
71,"long_fast",1,"om","Deterministic","F1","SPR",0.322447
71,"long_fast",1,"om","Deterministic","F1","F",0.0869657
71,"long_fast",1,"om","Deterministic","F1","Depletion",0.182147
71,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
71,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
71,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
71,"long_fast",1,"om","Deterministic","F1","LN_R0",10
71,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
71,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
71,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
72,"long_fast",1,"om","Deterministic","F1","SSB",30177.6
72,"long_fast",1,"om","Deterministic","F1","Recruit",14997.2
72,"long_fast",1,"om","Deterministic","F1","SPR",0.338893
72,"long_fast",1,"om","Deterministic","F1","F",0.0821951
72,"long_fast",1,"om","Deterministic","F1","Depletion",0.186083
72,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
72,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
72,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
72,"long_fast",1,"om","Deterministic","F1","LN_R0",10
72,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
72,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
72,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
73,"long_fast",1,"om","Deterministic","F1","SSB",30937
73,"long_fast",1,"om","Deterministic","F1","Recruit",15142.9
73,"long_fast",1,"om","Deterministic","F1","SPR",0.356672
73,"long_fast",1,"om","Deterministic","F1","F",0.077396
73,"long_fast",1,"om","Deterministic","F1","Depletion",0.190765
73,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
73,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
73,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
73,"long_fast",1,"om","Deterministic","F1","LN_R0",10
73,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
73,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
73,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
74,"long_fast",1,"om","Deterministic","F1","SSB",31820.2
74,"long_fast",1,"om","Deterministic","F1","Recruit",15306.9
74,"long_fast",1,"om","Deterministic","F1","SPR",0.375935
74,"long_fast",1,"om","Deterministic","F1","F",0.0725666
74,"long_fast",1,"om","Deterministic","F1","Depletion",0.196211
74,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
74,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
74,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
74,"long_fast",1,"om","Deterministic","F1","LN_R0",10
74,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
74,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
74,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
75,"long_fast",1,"om","Deterministic","F1","SSB",32831.3
75,"long_fast",1,"om","Deterministic","F1","Recruit",15488
75,"long_fast",1,"om","Deterministic","F1","SPR",0.396858
75,"long_fast",1,"om","Deterministic","F1","F",0.067705
75,"long_fast",1,"om","Deterministic","F1","Depletion",0.202446
75,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
75,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
75,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
75,"long_fast",1,"om","Deterministic","F1","LN_R0",10
75,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
75,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
75,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
76,"long_fast",1,"om","Deterministic","F1","SSB",33975.8
76,"long_fast",1,"om","Deterministic","F1","Recruit",15684.6
76,"long_fast",1,"om","Deterministic","F1","SPR",0.419639
76,"long_fast",1,"om","Deterministic","F1","F",0.0628093
76,"long_fast",1,"om","Deterministic","F1","Depletion",0.209503
76,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
76,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
76,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
76,"long_fast",1,"om","Deterministic","F1","LN_R0",10
76,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
76,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
76,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
77,"long_fast",1,"om","Deterministic","F1","SSB",35260.2
77,"long_fast",1,"om","Deterministic","F1","Recruit",15895.4
77,"long_fast",1,"om","Deterministic","F1","SPR",0.444513
77,"long_fast",1,"om","Deterministic","F1","F",0.0578774
77,"long_fast",1,"om","Deterministic","F1","Depletion",0.217423
77,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
77,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
77,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
77,"long_fast",1,"om","Deterministic","F1","LN_R0",10
77,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
77,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
77,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
78,"long_fast",1,"om","Deterministic","F1","SSB",36692.3
78,"long_fast",1,"om","Deterministic","F1","Recruit",16119.2
78,"long_fast",1,"om","Deterministic","F1","SPR",0.471749
78,"long_fast",1,"om","Deterministic","F1","F",0.0529076
78,"long_fast",1,"om","Deterministic","F1","Depletion",0.226254
78,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
78,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
78,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
78,"long_fast",1,"om","Deterministic","F1","LN_R0",10
78,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
78,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
78,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
79,"long_fast",1,"om","Deterministic","F1","SSB",38281.3
79,"long_fast",1,"om","Deterministic","F1","Recruit",16354.4
79,"long_fast",1,"om","Deterministic","F1","SPR",0.501666
79,"long_fast",1,"om","Deterministic","F1","F",0.0478981
79,"long_fast",1,"om","Deterministic","F1","Depletion",0.236052
79,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
79,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
79,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
79,"long_fast",1,"om","Deterministic","F1","LN_R0",10
79,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
79,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
79,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
80,"long_fast",1,"om","Deterministic","F1","SSB",40037.7
80,"long_fast",1,"om","Deterministic","F1","Recruit",16599.9
80,"long_fast",1,"om","Deterministic","F1","SPR",0.534637
80,"long_fast",1,"om","Deterministic","F1","F",0.0428472
80,"long_fast",1,"om","Deterministic","F1","Depletion",0.246883
80,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
80,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
80,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
80,"long_fast",1,"om","Deterministic","F1","LN_R0",10
80,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
80,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
80,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
81,"long_fast",1,"om","Deterministic","F1","SSB",41973.5
81,"long_fast",1,"om","Deterministic","F1","Recruit",16854.1
81,"long_fast",1,"om","Deterministic","F1","SPR",0.534637
81,"long_fast",1,"om","Deterministic","F1","F",0.0429245
81,"long_fast",1,"om","Deterministic","F1","Depletion",0.258819
81,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
81,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
81,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
81,"long_fast",1,"om","Deterministic","F1","LN_R0",10
81,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
81,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
81,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
82,"long_fast",1,"om","Deterministic","F1","SSB",43860.5
82,"long_fast",1,"om","Deterministic","F1","Recruit",17087
82,"long_fast",1,"om","Deterministic","F1","SPR",0.534637
82,"long_fast",1,"om","Deterministic","F1","F",0.0429919
82,"long_fast",1,"om","Deterministic","F1","Depletion",0.270455
82,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
82,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
82,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
82,"long_fast",1,"om","Deterministic","F1","LN_R0",10
82,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
82,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
82,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
83,"long_fast",1,"om","Deterministic","F1","SSB",45688.8
83,"long_fast",1,"om","Deterministic","F1","Recruit",17299.7
83,"long_fast",1,"om","Deterministic","F1","SPR",0.534637
83,"long_fast",1,"om","Deterministic","F1","F",0.0430494
83,"long_fast",1,"om","Deterministic","F1","Depletion",0.281729
83,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
83,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
83,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
83,"long_fast",1,"om","Deterministic","F1","LN_R0",10
83,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
83,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
83,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
84,"long_fast",1,"om","Deterministic","F1","SSB",47452.5
84,"long_fast",1,"om","Deterministic","F1","Recruit",17494
84,"long_fast",1,"om","Deterministic","F1","SPR",0.534637
84,"long_fast",1,"om","Deterministic","F1","F",0.0430987
84,"long_fast",1,"om","Deterministic","F1","Depletion",0.292604
84,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
84,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
84,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
84,"long_fast",1,"om","Deterministic","F1","LN_R0",10
84,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
84,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
84,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
85,"long_fast",1,"om","Deterministic","F1","SSB",49148.9
85,"long_fast",1,"om","Deterministic","F1","Recruit",17671.4
85,"long_fast",1,"om","Deterministic","F1","SPR",0.534637
85,"long_fast",1,"om","Deterministic","F1","F",0.0431418
85,"long_fast",1,"om","Deterministic","F1","Depletion",0.303065
85,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
85,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
85,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
85,"long_fast",1,"om","Deterministic","F1","LN_R0",10
85,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
85,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
85,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
86,"long_fast",1,"om","Deterministic","F1","SSB",50778.2
86,"long_fast",1,"om","Deterministic","F1","Recruit",17833.7
86,"long_fast",1,"om","Deterministic","F1","SPR",0.534637
86,"long_fast",1,"om","Deterministic","F1","F",0.0431807
86,"long_fast",1,"om","Deterministic","F1","Depletion",0.313111
86,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
86,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
86,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
86,"long_fast",1,"om","Deterministic","F1","LN_R0",10
86,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
86,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
86,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
87,"long_fast",1,"om","Deterministic","F1","SSB",52341.6
87,"long_fast",1,"om","Deterministic","F1","Recruit",17982.5
87,"long_fast",1,"om","Deterministic","F1","SPR",0.534637
87,"long_fast",1,"om","Deterministic","F1","F",0.0432167
87,"long_fast",1,"om","Deterministic","F1","Depletion",0.322752
87,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
87,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
87,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
87,"long_fast",1,"om","Deterministic","F1","LN_R0",10
87,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
87,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
87,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
88,"long_fast",1,"om","Deterministic","F1","SSB",53840.3
88,"long_fast",1,"om","Deterministic","F1","Recruit",18119.2
88,"long_fast",1,"om","Deterministic","F1","SPR",0.534637
88,"long_fast",1,"om","Deterministic","F1","F",0.0432505
88,"long_fast",1,"om","Deterministic","F1","Depletion",0.331993
88,"long_fast",1,"om","Deterministic","F1","SSBmsy",48392
88,"long_fast",1,"om","Deterministic","F1","MSY",4676.68
88,"long_fast",1,"om","Deterministic","F1","Fmsy",0.074122
88,"long_fast",1,"om","Deterministic","F1","LN_R0",10
88,"long_fast",1,"om","Deterministic","F1","Selex_peak",42
88,"long_fast",1,"om","Deterministic","F1","Selex_shape",5.1
88,"long_fast",1,"om","Deterministic","F1","SSB0",81086.5
89,"long_fast",1,"om","Deterministic","F1","SSB",55275.2
89,"long_fast",1,"om","Deterministic","F1","Recruit",18244.9
