"","lifehistory","Rest","SigmaR","Lyears","Nsamp","Fscen","variable","year","mre","mare","pconverge"
"139","long_slow","R_unadjusted","HighSigmaR","L75","N50","F1","Recruit",100,0.6705922116283,0.71606055809127,1
"140","long_slow","R_unadjusted","HighSigmaR","L75","N50","F1","Selex_ascend",100,-0.0114333333333333,0.0131166666666666,1
"141","long_slow","R_unadjusted","HighSigmaR","L75","N50","F1","Selex_peak",100,-0.0188440476190476,0.0193369047619048,1
"142","long_slow","R_unadjusted","HighSigmaR","L75","N50","F1","SPR",100,-0.00747103169611966,0.127350481101818,1
"143","long_slow","R_unadjusted","HighSigmaR","L75","N50","F1","SSB",100,0.000299307761888794,0.227420009430776,1
"144","long_slow","R_unadjusted","HighSigmaR","L75","N50","F1","SSB0",100,0.222290051505715,0.222290051505715,1
"145","short_fast","R_biasadjusted","HighSigmaR","L1","N50","F1","Depletion",100,0.070440322526956,0.472514894646572,1
"146","short_fast","R_biasadjusted","HighSigmaR","L1","N50","F1","F",100,-0.150637559430635,0.568264206404802,1
"147","short_fast","R_biasadjusted","HighSigmaR","L1","N50","F1","OFL",100,0.0889113410561082,0.604312413681034,1
"148","short_fast","R_biasadjusted","HighSigmaR","L1","N50","F1","Recruit",100,0.362407094009937,0.59056880016817,1
"149","short_fast","R_biasadjusted","HighSigmaR","L1","N50","F1","Selex_ascend",100,-0.107309803921569,0.217058823529412,1
"150","short_fast","R_biasadjusted","HighSigmaR","L1","N50","F1","Selex_peak",100,-0.0709369047619048,0.251566666666667,1
"151","short_fast","R_biasadjusted","HighSigmaR","L1","N50","F1","SPR",100,0.0852794732235496,0.360951227193598,1
"152","short_fast","R_biasadjusted","HighSigmaR","L1","N50","F1","SSB",100,0.225205155760989,0.67137212109224,1
"153","short_fast","R_biasadjusted","HighSigmaR","L1","N50","F1","SSB0",100,0.0624836561525005,0.21179428393659,1
"154","short_fast","R_biasadjusted","HighSigmaR","L10","N50","F1","Depletion",100,0.306074554266604,0.383452772778973,1
"155","short_fast","R_biasadjusted","HighSigmaR","L10","N50","F1","F",100,-0.279561914457438,0.394447041369042,1
"156","short_fast","R_biasadjusted","HighSigmaR","L10","N50","F1","OFL",100,0.359283766159234,0.506711097389119,1
"157","short_fast","R_biasadjusted","HighSigmaR","L10","N50","F1","Recruit",100,0.505361429476316,0.666707408337221,1
