"","lifehistory","Rest","SigmaR","Lyears","Nsamp","variable","year","mre","mare","pconverge"
"216","long_slow","R_unadjusted","LowSigmaR","L20","N200","SSB",100,-0.0792541653341164,0.122604838731737,1
"217","long_slow","R_unadjusted","LowSigmaR","L20","N200","SSB0",100,0.0799724432400611,0.0799724432400611,1
"218","long_slow","R_unadjusted","LowSigmaR","L75","N200","Depletion",100,-0.100620047316989,0.114952598741905,1
"219","long_slow","R_unadjusted","LowSigmaR","L75","N200","F",100,0.0668114897380358,0.115218661501126,1
"220","long_slow","R_unadjusted","LowSigmaR","L75","N200","OFL",100,-0.0667671409893815,0.114681299131322,1
"221","long_slow","R_unadjusted","LowSigmaR","L75","N200","Recruit",100,0.0971810736518851,0.270707700515814,1
"222","long_slow","R_unadjusted","LowSigmaR","L75","N200","SPR",100,-0.0398599144707879,0.0644269621407458,1
"223","long_slow","R_unadjusted","LowSigmaR","L75","N200","SSB",100,-0.0673725796449259,0.111939429860392,1
"224","long_slow","R_unadjusted","LowSigmaR","L75","N200","SSB0",100,0.0364605941768879,0.0513018450201407,1
"225","short_fast","R_biasadjusted","HighSigmaR","L1","N200","Depletion",100,-0.125280342147812,0.298117174536129,1
"226","short_fast","R_biasadjusted","HighSigmaR","L1","N200","F",100,0.0604557132077447,0.463255936990673,1
"227","short_fast","R_biasadjusted","HighSigmaR","L1","N200","OFL",100,-0.0843236669617547,0.432316601902145,1
"228","short_fast","R_biasadjusted","HighSigmaR","L1","N200","Recruit",100,0.362653325474653,0.522804409103178,1
"229","short_fast","R_biasadjusted","HighSigmaR","L1","N200","SPR",100,-0.0244975007873438,0.243452487909684,1
"230","short_fast","R_biasadjusted","HighSigmaR","L1","N200","SSB",100,-0.0545146551027129,0.449402096928279,1
"231","short_fast","R_biasadjusted","HighSigmaR","L1","N200","SSB0",100,-0.00984125051849438,0.133643077422496,1
"232","short_fast","R_biasadjusted","HighSigmaR","L10","N200","Depletion",100,-0.0584897051274741,0.309758514577792,1
"233","short_fast","R_biasadjusted","HighSigmaR","L10","N200","F",100,-0.0147795566353271,0.33022746774719,1
"234","short_fast","R_biasadjusted","HighSigmaR","L10","N200","OFL",100,0.0457004299915661,0.345488985069296,1
"235","short_fast","R_biasadjusted","HighSigmaR","L10","N200","Recruit",100,0.449228808834851,0.572727392687014,1
"236","short_fast","R_biasadjusted","HighSigmaR","L10","N200","SPR",100,0.0120661639259376,0.184706016465628,1
"237","short_fast","R_biasadjusted","HighSigmaR","L10","N200","SSB",100,-0.000613028777231113,0.315016980355786,1
"238","short_fast","R_biasadjusted","HighSigmaR","L10","N200","SSB0",100,0.00292273079766996,0.0903217370917419,1
"239","short_fast","R_biasadjusted","HighSigmaR","L20","N200","Depletion",100,-0.074301180793739,0.313085452521557,1
"240","short_fast","R_biasadjusted","HighSigmaR","L20","N200","F",100,0.052206719487911,0.348292647540629,1
"241","short_fast","R_biasadjusted","HighSigmaR","L20","N200","OFL",100,-0.0402059234527264,0.323298837806148,1
"242","short_fast","R_biasadjusted","HighSigmaR","L20","N200","Recruit",100,0.352424375823845,0.446205830349749,1
"243","short_fast","R_biasadjusted","HighSigmaR","L20","N200","SPR",100,-0.0299692984235735,0.200041347623381,1
"244","short_fast","R_biasadjusted","HighSigmaR","L20","N200","SSB",100,-0.0548460018421812,0.299702442858971,1
"245","short_fast","R_biasadjusted","HighSigmaR","L20","N200","SSB0",100,-0.0103777795812368,0.0938069216757741,1
